Sector Code,Sector Name,Industry Group Code,Industry Group Name,Industry Code,Industry Name,Sub-Industry Code,Sub-Industry Name,gics_map,etf_ticker
32,Construction,327,Nonmetallic Mineral Product Manufacturing,3279,Other Nonmetallic Mineral Product Manufacturing,327910,Abrasive Product Manufacturing,Industrials,XLI
32,Construction,327,Nonmetallic Mineral Product Manufacturing,3279,Other Nonmetallic Mineral Product Manufacturing,327991,Cut Stone and Stone Product Manufacturing,Industrials,XLI
32,Construction,327,Nonmetallic Mineral Product Manufacturing,3279,Other Nonmetallic Mineral Product Manufacturing,327992,Ground or reated Mineral and Earth Manufacturing,Industrials,XLI
32,Construction,327,Nonmetallic Mineral Product Manufacturing,3279,Other Nonmetallic Mineral Product Manufacturing,327993,Mineral Wool Manufacturing,Industrials,XLI
32,Construction,327,Nonmetallic Mineral Product Manufacturing,3279,Other Nonmetallic Mineral Product Manufacturing,327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,Industrials,XLI
33,Construction,331,Primary Metal Manufacturing,3311,Iron and Steel Mills and Ferroalloy Manufacturing,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Industrials,XLI
33,Construction,331,Primary Metal Manufacturing,3312,Steel Product Manufacturing from Purchased Steel,331210,Iron and Steel Pipe and ube Manufacturing from Purchased Steel,Industrials,XLI
33,Construction,331,Primary Metal Manufacturing,3312,Steel Product Manufacturing from Purchased Steel,331221,Rolled Steel Shape Manufacturing,Industrials,XLI
33,Construction,331,Primary Metal Manufacturing,3312,Steel Product Manufacturing from Purchased Steel,331222,Steel Wire Drawing,Industrials,XLI
33,Construction,331,Primary Metal Manufacturing,3313,Alumina and Aluminum Production and Processing,331313,Alumina Refining and Primary Aluminum Production,Industrials,XLI
33,Construction,331,Primary Metal Manufacturing,3313,Alumina and Aluminum Production and Processing,331314,Secondary Smelting and Alloying of Aluminum,Industrials,XLI
33,Construction,331,Primary Metal Manufacturing,3313,Alumina and Aluminum Production and Processing,331315,"Aluminum Sheet, Plate, and Foil Manufacturing",Industrials,XLI
33,Construction,331,Primary Metal Manufacturing,3313,Alumina and Aluminum Production and Processing,331318,"Other Aluminum Rolling, Drawing, and Extruding",Industrials,XLI
33,Construction,331,Primary Metal Manufacturing,3314,Nonferrous Metal (except Aluminum) Production and Processing,331410,Nonferrous Metal (except Aluminum) Smelting and Refining,Industrials,XLI
33,Construction,331,Primary Metal Manufacturing,3314,Nonferrous Metal (except Aluminum) Production and Processing,331420,"Copper Rolling, Drawing, Extruding, and Alloying",Industrials,XLI
33,Construction,331,Primary Metal Manufacturing,3314,Nonferrous Metal (except Aluminum) Production and Processing,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",Industrials,XLI
33,Construction,331,Primary Metal Manufacturing,3314,Nonferrous Metal (except Aluminum) Production and Processing,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",Industrials,XLI
33,Construction,331,Primary Metal Manufacturing,3315,Foundries,331511,Iron Foundries,Industrials,XLI
33,Construction,331,Primary Metal Manufacturing,3315,Foundries,331512,Steel Investment Foundries,Industrials,XLI
33,Construction,331,Primary Metal Manufacturing,3315,Foundries,331513,Steel Foundries (except Investment),Industrials,XLI
33,Construction,331,Primary Metal Manufacturing,3315,Foundries,331523,Nonferrous Metal Die-Casting Foundries,Industrials,XLI
33,Construction,331,Primary Metal Manufacturing,3315,Foundries,331524,Aluminum Foundries (except Die-Casting),Industrials,XLI
33,Construction,331,Primary Metal Manufacturing,3315,Foundries,331529,Other Nonferrous Metal Foundries (except Die-Casting),Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3321,Forging and Stamping,332111,Iron and Steel Forging,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3321,Forging and Stamping,332112,Nonferrous Forging,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3321,Forging and Stamping,332114,Custom Roll Forming,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3321,Forging and Stamping,332117,Powder Metallurgy Part Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3321,Forging and Stamping,332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3322,Cutlery and Handtool Manufacturing,332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing",Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3322,Cutlery and Handtool Manufacturing,332216,Saw Blade and Handtool Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3323,Architectural and Structural Metals Manufacturing,332311,Prefabricated Metal Building and Component Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3323,Architectural and Structural Metals Manufacturing,332312,Fabricated Structural Metal Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3323,Architectural and Structural Metals Manufacturing,332313,Plate Work Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3323,Architectural and Structural Metals Manufacturing,332321,Metal Window and Door Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3323,Architectural and Structural Metals Manufacturing,332322,Sheet Metal Work Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3323,Architectural and Structural Metals Manufacturing,332323,Ornamental and Architectural Metal Work Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3324,"Boiler, ank, and Shipping Container Manufacturing",332410,Power Boiler and Heat Exchanger Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3324,"Boiler, ank, and Shipping Container Manufacturing",332420,Metal ank (Heavy Gauge) Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3324,"Boiler, ank, and Shipping Container Manufacturing",332431,Metal Can Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3324,"Boiler, ank, and Shipping Container Manufacturing",332439,Other Metal Container Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3325,Hardware Manufacturing,332510,Hardware Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3326,Spring and Wire Product Manufacturing,332613,Spring Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3326,Spring and Wire Product Manufacturing,332618,Other Fabricated Wire Product Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3327,"Machine Shops; urned Product; and Screw, Nut, and Bolt Manufacturing",332710,Machine Shops,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3327,"Machine Shops; urned Product; and Screw, Nut, and Bolt Manufacturing",332721,Precision urned Product Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3327,"Machine Shops; urned Product; and Screw, Nut, and Bolt Manufacturing",332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3328,"Coating, Engraving, Heat reating, and Allied Activities",332811,Metal Heat reating,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3328,"Coating, Engraving, Heat reating, and Allied Activities",332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3328,"Coating, Engraving, Heat reating, and Allied Activities",332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring",Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3329,Other Fabricated Metal Product Manufacturing,332911,Industrial Valve Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3329,Other Fabricated Metal Product Manufacturing,332912,Fluid Power Valve and Hose Fitting Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3329,Other Fabricated Metal Product Manufacturing,332913,Plumbing Fixture Fitting and rim Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3329,Other Fabricated Metal Product Manufacturing,332919,Other Metal Valve and Pipe Fitting Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3329,Other Fabricated Metal Product Manufacturing,332991,Ball and Roller Bearing Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3329,Other Fabricated Metal Product Manufacturing,332992,Small Arms Ammunition Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3329,Other Fabricated Metal Product Manufacturing,332993,Ammunition (except Small Arms) Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3329,Other Fabricated Metal Product Manufacturing,332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3329,Other Fabricated Metal Product Manufacturing,332996,Fabricated Pipe and Pipe Fitting Manufacturing,Industrials,XLI
33,Construction,332,Fabricated Metal Product Manufacturing,3329,Other Fabricated Metal Product Manufacturing,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3331,"Agriculture, Construction, and Mining Machinery Manufacturing",333111,Farm Machinery and Equipment Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3331,"Agriculture, Construction, and Mining Machinery Manufacturing",333112,Lawn and Garden ractor and Home Lawn and Garden Equipment Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3331,"Agriculture, Construction, and Mining Machinery Manufacturing",333120,Construction Machinery Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3331,"Agriculture, Construction, and Mining Machinery Manufacturing",333131,Mining Machinery and Equipment Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3331,"Agriculture, Construction, and Mining Machinery Manufacturing",333132,Oil and Gas Field Machinery and Equipment Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3332,Industrial Machinery Manufacturing,333241,Food Product Machinery Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3332,Industrial Machinery Manufacturing,333242,Semiconductor Machinery Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3332,Industrial Machinery Manufacturing,333243,"Sawmill, Woodworking, and Paper Machinery Manufacturing",Industrials,XLI
33,Construction,333,Machinery Manufacturing,3332,Industrial Machinery Manufacturing,333248,All Other Industrial Machinery Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3333,Commercial and Service Industry Machinery Manufacturing,333310,Commercial and Service Industry Machinery Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3334,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",333413,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3334,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3334,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3335,Metalworking Machinery Manufacturing,333511,Industrial Mold Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3335,Metalworking Machinery Manufacturing,333514,"Special Die and ool, Die Set, Jig, and Fixture Manufacturing",Industrials,XLI
33,Construction,333,Machinery Manufacturing,3335,Metalworking Machinery Manufacturing,333515,Cutting ool and Machine ool Accessory Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3335,Metalworking Machinery Manufacturing,333517,Machine ool Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3335,Metalworking Machinery Manufacturing,333519,Rolling Mill and Other Metalworking Machinery Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3336,"Engine, urbine, and Power ransmission Equipment Manufacturing",333611,urbine and urbine Generator Set Units Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3336,"Engine, urbine, and Power ransmission Equipment Manufacturing",333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",Industrials,XLI
33,Construction,333,Machinery Manufacturing,3336,"Engine, urbine, and Power ransmission Equipment Manufacturing",333613,Mechanical Power ransmission Equipment Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3336,"Engine, urbine, and Power ransmission Equipment Manufacturing",333618,Other Engine Equipment Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3339,Other General Purpose Machinery Manufacturing,333912,Air and Gas Compressor Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3339,Other General Purpose Machinery Manufacturing,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",Industrials,XLI
33,Construction,333,Machinery Manufacturing,3339,Other General Purpose Machinery Manufacturing,333921,Elevator and Moving Stairway Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3339,Other General Purpose Machinery Manufacturing,333922,Conveyor and Conveying Equipment Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3339,Other General Purpose Machinery Manufacturing,333923,"Overhead raveling Crane, Hoist, and Monorail System Manufacturing",Industrials,XLI
33,Construction,333,Machinery Manufacturing,3339,Other General Purpose Machinery Manufacturing,333924,"Industrial ruck, ractor, railer, and Stacker Machinery Manufacturing",Industrials,XLI
33,Construction,333,Machinery Manufacturing,3339,Other General Purpose Machinery Manufacturing,333991,Power-Driven Handtool Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3339,Other General Purpose Machinery Manufacturing,333992,Welding and Soldering Equipment Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3339,Other General Purpose Machinery Manufacturing,333993,Packaging Machinery Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3339,Other General Purpose Machinery Manufacturing,333994,Industrial Process Furnace and Oven Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3339,Other General Purpose Machinery Manufacturing,333995,Fluid Power Cylinder and Actuator Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3339,Other General Purpose Machinery Manufacturing,333996,Fluid Power Pump and Motor Manufacturing,Industrials,XLI
33,Construction,333,Machinery Manufacturing,3339,Other General Purpose Machinery Manufacturing,333998,All Other Miscellaneous General Purpose Machinery Manufacturing,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3341,Computer and Peripheral Equipment Manufacturing,334111,Electronic Computer Manufacturing,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3341,Computer and Peripheral Equipment Manufacturing,334112,Computer Storage Device Manufacturing,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3341,Computer and Peripheral Equipment Manufacturing,334118,Computer erminal and Other Computer Peripheral Equipment Manufacturing,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3342,Communications Equipment Manufacturing,334210,elephone Apparatus Manufacturing,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3342,Communications Equipment Manufacturing,334220,Radio and elevision Broadcasting and Wireless Communications Equipment Manufacturing,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3342,Communications Equipment Manufacturing,334290,Other Communications Equipment Manufacturing,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3343,Audio and Video Equipment Manufacturing,334310,Audio and Video Equipment Manufacturing,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3344,Semiconductor and Other Electronic Component Manufacturing,334412,Bare Printed Circuit Board Manufacturing,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3344,Semiconductor and Other Electronic Component Manufacturing,334413,Semiconductor and Related Device Manufacturing,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3344,Semiconductor and Other Electronic Component Manufacturing,334416,"Capacitor, Resistor, Coil, ransformer, and Other Inductor Manufacturing",Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3344,Semiconductor and Other Electronic Component Manufacturing,334417,Electronic Connector Manufacturing,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3344,Semiconductor and Other Electronic Component Manufacturing,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3344,Semiconductor and Other Electronic Component Manufacturing,334419,Other Electronic Component Manufacturing,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",334514,otalizing Fluid Meter and Counting Device Manufacturing,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",334515,Instrument Manufacturing for Measuring and esting Electricity and Electrical Signals,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",334516,Analytical Laboratory Instrument Manufacturing,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",334517,Irradiation Apparatus Manufacturing,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",334519,Other Measuring and Controlling Device Manufacturing,Industrials,XLI
33,Construction,334,Computer and Electronic Product Manufacturing,3346,Manufacturing and Reproducing Magnetic and Optical Media,334610,Manufacturing and Reproducing Magnetic and Optical Media,Industrials,XLI
33,Construction,335,"Electrical Equipment, Appliance, and Component Manufacturing",3351,Electric Lighting Equipment Manufacturing,335131,Residential Electric Lighting Fixture Manufacturing,Industrials,XLI
33,Construction,335,"Electrical Equipment, Appliance, and Component Manufacturing",3351,Electric Lighting Equipment Manufacturing,335132,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",Industrials,XLI
33,Construction,335,"Electrical Equipment, Appliance, and Component Manufacturing",3351,Electric Lighting Equipment Manufacturing,335139,Electric Lamp Bulb and Other Lighting Equipment Manufacturing,Industrials,XLI
33,Construction,335,"Electrical Equipment, Appliance, and Component Manufacturing",3352,Household Appliance Manufacturing,335210,Small Electrical Appliance Manufacturing,Industrials,XLI
33,Construction,335,"Electrical Equipment, Appliance, and Component Manufacturing",3352,Household Appliance Manufacturing,335220,Major Household Appliance Manufacturing,Industrials,XLI
33,Construction,335,"Electrical Equipment, Appliance, and Component Manufacturing",3353,Electrical Equipment Manufacturing,335311,"Power, Distribution, and Specialty ransformer Manufacturing",Industrials,XLI
33,Construction,335,"Electrical Equipment, Appliance, and Component Manufacturing",3353,Electrical Equipment Manufacturing,335312,Motor and Generator Manufacturing,Industrials,XLI
33,Construction,335,"Electrical Equipment, Appliance, and Component Manufacturing",3353,Electrical Equipment Manufacturing,335313,Switchgear and Switchboard Apparatus Manufacturing,Industrials,XLI
33,Construction,335,"Electrical Equipment, Appliance, and Component Manufacturing",3353,Electrical Equipment Manufacturing,335314,Relay and Industrial Control Manufacturing,Industrials,XLI
33,Construction,335,"Electrical Equipment, Appliance, and Component Manufacturing",3359,Other Electrical Equipment and Component Manufacturing,335910,Battery Manufacturing,Industrials,XLI
33,Construction,335,"Electrical Equipment, Appliance, and Component Manufacturing",3359,Other Electrical Equipment and Component Manufacturing,335921,Fiber Optic Cable Manufacturing,Industrials,XLI
33,Construction,335,"Electrical Equipment, Appliance, and Component Manufacturing",3359,Other Electrical Equipment and Component Manufacturing,335929,Other Communication and Energy Wire Manufacturing,Industrials,XLI
33,Construction,335,"Electrical Equipment, Appliance, and Component Manufacturing",3359,Other Electrical Equipment and Component Manufacturing,335931,Current-Carrying Wiring Device Manufacturing,Industrials,XLI
33,Construction,335,"Electrical Equipment, Appliance, and Component Manufacturing",3359,Other Electrical Equipment and Component Manufacturing,335932,Noncurrent-Carrying Wiring Device Manufacturing,Industrials,XLI
33,Construction,335,"Electrical Equipment, Appliance, and Component Manufacturing",3359,Other Electrical Equipment and Component Manufacturing,335991,Carbon and Graphite Product Manufacturing,Industrials,XLI
33,Construction,335,"Electrical Equipment, Appliance, and Component Manufacturing",3359,Other Electrical Equipment and Component Manufacturing,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3361,Motor Vehicle Manufacturing,336110,Automobile and Light Duty Motor Vehicle Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3361,Motor Vehicle Manufacturing,336120,Heavy Duty ruck Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3362,Motor Vehicle Body and railer Manufacturing,336211,Motor Vehicle Body Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3362,Motor Vehicle Body and railer Manufacturing,336212,ruck railer Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3362,Motor Vehicle Body and railer Manufacturing,336213,Motor Home Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3362,Motor Vehicle Body and railer Manufacturing,336214,ravel railer and Camper Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3363,Motor Vehicle Parts Manufacturing,336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3363,Motor Vehicle Parts Manufacturing,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3363,Motor Vehicle Parts Manufacturing,336330,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3363,Motor Vehicle Parts Manufacturing,336340,Motor Vehicle Brake System Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3363,Motor Vehicle Parts Manufacturing,336350,Motor Vehicle ransmission and Power rain Parts Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3363,Motor Vehicle Parts Manufacturing,336360,Motor Vehicle Seating and Interior rim Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3363,Motor Vehicle Parts Manufacturing,336370,Motor Vehicle Metal Stamping,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3363,Motor Vehicle Parts Manufacturing,336390,Other Motor Vehicle Parts Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3364,Aerospace Product and Parts Manufacturing,336411,Aircraft Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3364,Aerospace Product and Parts Manufacturing,336412,Aircraft Engine and Engine Parts Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3364,Aerospace Product and Parts Manufacturing,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3364,Aerospace Product and Parts Manufacturing,336414,Guided Missile and Space Vehicle Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3364,Aerospace Product and Parts Manufacturing,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3364,Aerospace Product and Parts Manufacturing,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3365,Railroad Rolling Stock Manufacturing,336510,Railroad Rolling Stock Manufacturing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3366,Ship and Boat Building,336611,Ship Building and Repairing,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3366,Ship and Boat Building,336612,Boat Building,Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3369,Other ransportation Equipment Manufacturing,336991,"Motorcycle, Bicycle, and Parts Manufacturing",Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3369,Other ransportation Equipment Manufacturing,336992,"Military Armored Vehicle, ank, and ank Component Manufacturing",Industrials,XLI
33,Construction,336,ransportation Equipment Manufacturing,3369,Other ransportation Equipment Manufacturing,336999,All Other ransportation Equipment Manufacturing,Industrials,XLI
33,Construction,337,Furniture and Related Product Manufacturing,3371,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,337110,Wood Kitchen Cabinet and Countertop Manufacturing,Industrials,XLI
33,Construction,337,Furniture and Related Product Manufacturing,3371,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,337121,Upholstered Household Furniture Manufacturing,Industrials,XLI
33,Construction,337,Furniture and Related Product Manufacturing,3371,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,337122,Nonupholstered Wood Household Furniture Manufacturing,Industrials,XLI
33,Construction,337,Furniture and Related Product Manufacturing,3371,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,337126,Household Furniture (except Wood and Upholstered) Manufacturing,Industrials,XLI
33,Construction,337,Furniture and Related Product Manufacturing,3371,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,337127,Institutional Furniture Manufacturing,Industrials,XLI
33,Construction,337,Furniture and Related Product Manufacturing,3372,Office Furniture (including Fixtures) Manufacturing,337211,Wood Office Furniture Manufacturing,Industrials,XLI
33,Construction,337,Furniture and Related Product Manufacturing,3372,Office Furniture (including Fixtures) Manufacturing,337212,Custom Architectural Woodwork and Millwork Manufacturing,Industrials,XLI
33,Construction,337,Furniture and Related Product Manufacturing,3372,Office Furniture (including Fixtures) Manufacturing,337214,Office Furniture (except Wood) Manufacturing,Industrials,XLI
33,Construction,337,Furniture and Related Product Manufacturing,3372,Office Furniture (including Fixtures) Manufacturing,337215,"Showcase, Partition, Shelving, and Locker Manufacturing",Industrials,XLI
33,Construction,337,Furniture and Related Product Manufacturing,3379,Other Furniture Related Product Manufacturing,337910,Mattress Manufacturing,Industrials,XLI
33,Construction,337,Furniture and Related Product Manufacturing,3379,Other Furniture Related Product Manufacturing,337920,Blind and Shade Manufacturing,Industrials,XLI
33,Construction,339,Miscellaneous Manufacturing,3391,Medical Equipment and Supplies Manufacturing,339112,Surgical and Medical Instrument Manufacturing,Industrials,XLI
33,Construction,339,Miscellaneous Manufacturing,3391,Medical Equipment and Supplies Manufacturing,339113,Surgical Appliance and Supplies Manufacturing,Industrials,XLI
33,Construction,339,Miscellaneous Manufacturing,3391,Medical Equipment and Supplies Manufacturing,339114,Dental Equipment and Supplies Manufacturing,Industrials,XLI
